,상호명,상권업종소분류코드,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,위도,경도
336869,착한통닭,Q05A08,후라이드/양념치킨,서울특별시,관악구,미성동,신림동,서울특별시 관악구 난곡로 220,37.4742728522855,126.918040515801
336924,킴스아이스크림.닭강정,Q05A08,후라이드/양념치킨,서울특별시,노원구,중계4동,중계동,서울특별시 노원구 한글비석로 383,37.659004800523796,127.07265323846501
337019,계동치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,응암3동,응암동,서울특별시 은평구 응암로9길 6,37.5876669024783,126.915846389529
337420,멕시카나치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,수색동,수색동,서울특별시 은평구 수색로 275,37.582775962399,126.893692286222
337421,티바두마리치킨,Q05A08,후라이드/양념치킨,서울특별시,중랑구,상봉2동,상봉동,서울특별시 중랑구 망우로42길 9,37.595103076810496,127.08302693565001
337538,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,구산동,구산동,서울특별시 은평구 서오릉로11길 26,37.6102932777224,126.91404561162202
337650,치킨이맛있는집,Q05A08,후라이드/양념치킨,서울특별시,강남구,개포4동,개포동,서울특별시 강남구 논현로16길 14-3,37.4764271496503,127.04793777409999
337685,소프트치킨,Q05A08,후라이드/양념치킨,서울특별시,동작구,상도3동,상도동,서울특별시 동작구 성대로2길 3,37.499675457009296,126.932127529586
337825,김순례닭강정,Q05A08,후라이드/양념치킨,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 삼양로 247,37.6255103303546,127.017729385329
338145,부어치킨자양3동점,Q05A08,후라이드/양념치킨,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 뚝섬로 545,37.5346953850245,127.07132075186199
338408,네네치킨영등포푸르지,Q05A08,후라이드/양념치킨,서울특별시,영등포구,영등포동,영등포동7가,서울특별시 영등포구 양산로 177,37.524503923842396,126.90314007806002
338500,코리엔탈깻잎칩킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 은평로10길 17-5,37.5993225879174,126.92430654341601
338690,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,마포구,성산1동,성산동,서울특별시 마포구 월드컵로32길 35,37.5630006975424,126.906526217562
338715,보드람치킨,Q05A08,후라이드/양념치킨,서울특별시,서초구,잠원동,잠원동,서울특별시 서초구 신반포로47길 87,37.514310374766204,127.018555240966
338729,구어조은닭,Q05A08,후라이드/양념치킨,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼로9길 9,37.494664400119206,127.033491173143
338771,보드람치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,갈현1동,갈현동,서울특별시 은평구 연서로29길 8-3,37.6190462824481,126.919389483375
338815,수제토마돈치킨,Q05A08,후라이드/양념치킨,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 포방터2가길 3,37.5989728396874,126.949497179937
339087,역전고추치킨,Q05A08,후라이드/양념치킨,서울특별시,동대문구,휘경1동,휘경동,서울특별시 동대문구 회기로 192,37.58982650748,127.057172888094
339192,티바두마리치킨,Q05A08,후라이드/양념치킨,서울특별시,서초구,방배3동,방배동,서울특별시 서초구 효령로 66,37.479312033194496,126.99164028849701
339336,해프닝,Q05A08,후라이드/양념치킨,서울특별시,광진구,자양1동,자양동,서울특별시 광진구 아차산로 309,37.5382570394293,127.077386892824
339338,썬더치킨면목역점,Q05A08,후라이드/양념치킨,서울특별시,중랑구,면목본동,면목동,서울특별시 중랑구 겸재로 159,37.5880656965455,127.08532124961901
339361,땅땅치킨,Q05A08,후라이드/양념치킨,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 독산로 41,37.4510296864227,126.90575096814501
339632,러브레터,Q05A08,후라이드/양념치킨,서울특별시,강남구,일원1동,일원동,서울특별시 강남구 개포로124길 19,37.4934657274359,127.083196675977
339781,치킨매니아,Q05A08,후라이드/양념치킨,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 논현로85길 70,37.497764198452394,127.03241077240801
339922,꼬마김밥닭강정,Q05A08,후라이드/양념치킨,서울특별시,관악구,대학동,신림동,서울특별시 관악구 호암로20길 1,37.4677875052499,126.932151728064
339924,푸라닭,Q05A08,후라이드/양념치킨,서울특별시,광진구,자양1동,자양동,서울특별시 광진구 아차산로 345,37.537513696770894,127.081435607686
339946,네네치킨,Q05A08,후라이드/양념치킨,서울특별시,중구,신당동,신당동,서울특별시 중구 다산로39길 35,37.564514712182294,127.013980482842
340013,둘둘치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,응암3동,응암동,서울특별시 은평구 응암로13길 7,37.5894379952449,126.916398171658
340024,둘둘치킨카,Q05A08,후라이드/양념치킨,서울특별시,송파구,문정1동,문정동,서울특별시 송파구 문정로 7,37.4863030284903,127.12366355738001
340261,땅땅치킨,Q05A08,후라이드/양념치킨,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 가좌로 102,37.5819191757218,126.92678741296999
340348,네네치킨,Q05A08,후라이드/양념치킨,서울특별시,종로구,숭인1동,숭인동,서울특별시 종로구 지봉로 62,37.575549887142294,127.015827485479
340541,구바치킨,Q05A08,후라이드/양념치킨,서울특별시,중구,황학동,황학동,서울특별시 중구 퇴계로87길 21,37.5664559022875,127.020950413435
340593,치킨뱅이,Q05A08,후라이드/양념치킨,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 장안벚꽃로 107,37.571073167518705,127.075069090487
340602,네네치킨,Q05A08,후라이드/양념치킨,서울특별시,강동구,성내2동,성내동,서울특별시 강동구 천호옛14길 34,37.5358610697891,127.12728184758998
341165,알리오닭강정,Q05A08,후라이드/양념치킨,서울특별시,광진구,중곡1동,중곡동,서울특별시 광진구 면목로 60,37.5591999570121,127.077705964366
341169,네네치킨,Q05A08,후라이드/양념치킨,서울특별시,노원구,공릉1동,공릉동,서울특별시 노원구 동일로191길 19,37.6249850829414,127.071943188917
341256,굽네치킨,Q05A08,후라이드/양념치킨,서울특별시,영등포구,신길5동,신길동,서울특별시 영등포구 신길로 119,37.503498170242,126.90969058565099
341318,페리카나치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,가양2동,가양동,서울특별시 강서구 양천로57길 10-11,37.563158749427096,126.852917219743
341442,쿠오코,Q05A08,후라이드/양념치킨,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 서래로10길 9,37.499512533312,126.99892343048799
341554,크림스치킨,Q05A08,후라이드/양념치킨,서울특별시,동대문구,휘경2동,휘경동,서울특별시 동대문구 망우로18가길 18,37.5890776862584,127.061575685378
341704,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,성북구,장위1동,장위동,서울특별시 성북구 돌곶이로 190,37.6174280483132,127.048521506599
341721,신가네양념치킨,Q05A08,후라이드/양념치킨,서울특별시,종로구,혜화동,명륜1가,서울특별시 종로구 혜화로 63,37.5915410797084,126.998416696433
341818,풍성한,Q05A08,후라이드/양념치킨,서울특별시,강동구,천호3동,천호동,서울특별시 강동구 구천면로34길 66,37.5426023659285,127.13481900462901
341848,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,영등포구,양평2동,양평동4가,서울특별시 영등포구 양평로17길 9,37.535702256898496,126.896198480249
342097,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 삼양로 75,37.609799638938796,127.02247784797501
342098,홈타운바베큐치킨,Q05A08,후라이드/양념치킨,서울특별시,성북구,정릉1동,정릉동,서울특별시 성북구 서경로 92,37.6112433095033,127.01405476612499
342099,네네치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,신사2동,신사동,서울특별시 은평구 증산로17길 17,37.5903363386332,126.911210476572
342241,멕시카나,Q05A08,후라이드/양념치킨,서울특별시,광진구,구의3동,구의동,서울특별시 광진구 광나루로56길 5,37.5387438473645,127.098416365212
342256,국민삼오통닭,Q05A08,후라이드/양념치킨,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 까치산로4나길 2,37.541962417756,126.844189468027
342257,치킨과바람피자,Q05A08,후라이드/양념치킨,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 우장산로 29,37.5545756196909,126.84038435316499
342258,치킨선생개봉,Q05A08,후라이드/양념치킨,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 경서로 6,37.498016444707204,126.85691137696301
342259,8800켄터키치킨,Q05A08,후라이드/양념치킨,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 시흥대로56길 22,37.4525623138812,126.90292566744301
342260,에스티피씨짱치킨,Q05A08,후라이드/양념치킨,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 독산로39길 13,37.4588212767992,126.904507115565
342261,한국통닭,Q05A08,후라이드/양념치킨,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 천호대로155길 10,37.5385107557245,127.12614205061199
342311,인생치킨,Q05A08,후라이드/양념치킨,서울특별시,양천구,신월4동,신월동,서울특별시 양천구 월정로 61-2,37.5250369590894,126.841022765311
342321,치킨을사랑한떡볶이,Q05A08,후라이드/양념치킨,서울특별시,송파구,석촌동,석촌동,서울특별시 송파구 삼학사로12길 14,37.5015404766919,127.098581152066
342322,칼포니치킨호프,Q05A08,후라이드/양념치킨,서울특별시,성동구,사근동,사근동,서울특별시 성동구 사근동길 43,37.5609910408057,127.045708221839
342323,고바우통닭,Q05A08,후라이드/양념치킨,서울특별시,광진구,화양동,화양동,서울특별시 광진구 아차산로33길 51-4,37.5427005054299,127.070655660968
342324,영계푸드1988옛날통닭,Q05A08,후라이드/양념치킨,서울특별시,동대문구,답십리2동,답십리동,서울특별시 동대문구 답십리로59길 26,37.5737987805703,127.066476882352
342325,피자와치킨의러브레터,Q05A08,후라이드/양념치킨,서울특별시,동대문구,이문1동,이문동,서울특별시 동대문구 경희대로4길 79-1,37.5915326171746,127.056437988375
342326,곤드레만드레치킨호프,Q05A08,후라이드/양념치킨,서울특별시,중랑구,면목3.8동,면목동,서울특별시 중랑구 상봉로 14,37.5872095439921,127.094650401071
342327,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,도봉구,창3동,창동,서울특별시 도봉구 덕릉로 216,37.6373293691696,127.03709602304501
342328,푸라닭,Q05A08,후라이드/양념치킨,서울특별시,도봉구,창4동,창동,서울특별시 도봉구 노해로69길 15-15,37.6528143423741,127.04996274212601
342391,본삼우닭강정,Q05A08,후라이드/양념치킨,서울특별시,금천구,시흥5동,시흥동,서울특별시 금천구 금하로23길 6,37.4514988334575,126.908739204366
342538,멕시카나,Q05A08,후라이드/양념치킨,서울특별시,마포구,망원2동,망원동,서울특별시 마포구 망원로11길 29,37.5589529689421,126.906302416229
342574,60계치킨서울,Q05A08,후라이드/양념치킨,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관3로 67,37.640892087934205,126.920908708158
342575,마초닭강정,Q05A08,후라이드/양념치킨,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로26길 2,37.545745685044,126.946148043437
342576,돈치킨,Q05A08,후라이드/양념치킨,서울특별시,마포구,성산2동,성산동,서울특별시 마포구 모래내로7길 30,37.5673343438648,126.911364272187
342577,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,화곡3동,화곡동,서울특별시 강서구 강서로39길 30,37.5442514201041,126.835972602817
342930,60계서울,Q05A08,후라이드/양념치킨,서울특별시,성동구,행당2동,행당동,서울특별시 성동구 행당로 76,37.55623822076179,127.027512774894
342987,김빠빠누룽지통닭,Q05A08,후라이드/양념치킨,서울특별시,동작구,상도1동,상도1동,서울특별시 동작구 양녕로 286-1,37.5045818845765,126.950753385266
343204,우리옛날통닭,Q05A08,후라이드/양념치킨,서울특별시,금천구,독산2동,독산동,서울특별시 금천구 독산로65길 6,37.464540897812206,126.90234370703001
344507,철인돈까스디카페,Q05A08,후라이드/양념치킨,서울특별시,구로구,개봉1동,개봉동,서울특별시 구로구 개봉로23길 38,37.495986662729294,126.856659597217
344508,도크도,Q05A08,후라이드/양념치킨,서울특별시,동작구,상도3동,상도동,서울특별시 동작구 성대로6길 27-6,37.498449882755,126.932111055355
345858,또봉이통닭,Q05A08,후라이드/양념치킨,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 갈현로 46,37.6020705045622,126.91052985866301
345892,이마시아치킨,Q05A08,후라이드/양념치킨,서울특별시,서초구,반포3동,잠원동,서울특별시 서초구 신반포로 213,37.5072598389135,127.00725772418899
